stage_is_copy,csv_size_mb,row_count,column_count,size_hint_ord,transform_count,agg_count,has_filter,has_join,has_groupby,has_aggregation,has_distinct,has_sort,stage_index,n_stages,is_final_stage,rec_workers,rec_diu,rec_memory_gb,rec_shuffle_partitions,rec_node_type
0,16802.654911,113494622,26,2,1,0,1,0,0,0,0,0,2,4,0,4,0,17.89,128,Standard_D4s_v3
0,16802.654911,113494622,26,2,4,1,0,0,1,1,0,0,3,4,1,4,0,38.39,200,Standard_D4s_v3
1,4.378397,31166,5,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,4.378397,31166,5,0,1,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,4.378397,31166,5,0,2,1,0,0,1,1,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,805.255939,7972905,18,2,0,0,0,0,0,0,0,0,0,4,0,0,3,4.5,8,Standard_D4s_v3
0,805.255939,7972905,18,2,1,0,0,0,0,0,0,0,1,4,0,4,0,4.74,8,Standard_D4s_v3
0,805.255939,7972905,18,2,1,0,0,0,0,0,0,1,2,4,0,4,0,4.8,8,Standard_D4s_v3
0,805.255939,7972905,18,2,6,0,0,0,0,0,0,1,3,4,1,4,0,5.22,8,Standard_D4s_v3
1,4.901788,41548,15,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,4.901788,41548,15,0,1,0,0,0,0,0,0,1,1,5,0,1,0,4.01,8,Standard_D4s_v3
0,4.901788,41548,15,0,2,0,1,0,0,0,0,0,2,5,0,1,0,4.01,8,Standard_D4s_v3
0,4.901788,41548,15,0,2,0,1,0,0,0,0,1,3,5,0,1,0,4.01,8,Standard_D4s_v3
0,4.901788,41548,15,0,3,2,0,0,1,1,0,0,4,5,1,1,0,4.02,8,Standard_D4s_v3
1,36.589201,349082,9,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,36.589201,349082,9,1,4,0,1,0,0,0,0,0,1,5,0,1,0,4.06,8,Standard_D4s_v3
0,36.589201,349082,9,1,7,0,0,0,0,0,0,0,2,5,0,2,0,4.08,8,Standard_D4s_v3
0,36.589201,349082,9,1,3,0,0,0,0,0,0,0,3,5,0,1,0,4.06,8,Standard_D4s_v3
0,36.589201,349082,9,1,2,2,1,0,1,1,0,0,4,5,1,4,0,4.14,8,Standard_D4s_v3
1,1203.438265,6930518,23,2,0,0,0,0,0,0,0,0,0,6,0,0,5,7.5,8,Standard_D4s_v3
0,1203.438265,6930518,23,2,7,0,1,0,0,0,0,1,1,6,0,4,0,5.46,16,Standard_D4s_v3
0,1203.438265,6930518,23,2,4,0,1,1,0,0,0,0,2,6,0,4,0,6.89,32,Standard_D4s_v3
0,1203.438265,6930518,23,2,0,0,0,0,0,0,0,0,3,6,0,4,0,5.32,8,Standard_D4s_v3
0,1203.438265,6930518,23,2,4,0,1,0,0,0,0,0,4,6,0,4,0,5.48,8,Standard_D4s_v3
0,1203.438265,6930518,23,2,7,0,0,0,0,0,0,1,5,6,1,4,0,5.65,16,Standard_D4s_v3
1,1.279397,16160,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,1.279397,16160,5,0,2,0,0,0,0,0,0,0,1,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.279397,16160,5,0,1,0,0,0,0,0,0,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.279397,16160,5,0,5,0,0,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,1.279397,16160,5,0,2,0,1,1,0,0,0,0,4,5,1,1,0,4.0,8,Standard_D4s_v3
1,6653.681213,115944025,7,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,6653.681213,115944025,7,2,5,3,0,0,1,1,0,0,1,2,1,4,0,20.46,200,Standard_D4s_v3
1,5.908966,47798,15,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,5.908966,47798,15,0,2,0,0,0,0,0,0,0,1,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.908966,47798,15,0,1,0,0,0,0,0,0,0,2,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.908966,47798,15,0,3,0,0,1,0,0,0,0,3,5,0,1,0,4.01,8,Standard_D4s_v3
0,5.908966,47798,15,0,6,0,0,0,0,0,0,0,4,5,1,1,0,4.01,8,Standard_D4s_v3
1,12.213289,120849,8,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,12.213289,120849,8,1,6,0,0,0,0,0,1,1,1,5,0,1,0,4.02,8,Standard_D4s_v3
0,12.213289,120849,8,1,1,0,0,0,0,0,0,0,2,5,0,1,0,4.01,8,Standard_D4s_v3
0,12.213289,120849,8,1,3,0,0,0,0,0,0,0,3,5,0,1,0,4.01,8,Standard_D4s_v3
0,12.213289,120849,8,1,5,2,0,0,1,1,0,0,4,5,1,1,0,4.03,8,Standard_D4s_v3
1,161.158504,915667,5,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,161.158504,915667,5,1,3,0,0,0,0,0,0,0,1,5,0,2,0,4.15,8,Standard_D4s_v3
0,161.158504,915667,5,1,1,0,0,0,0,0,0,0,2,5,0,2,0,4.18,8,Standard_D4s_v3
0,161.158504,915667,5,1,9,0,0,0,0,0,1,0,3,5,0,4,0,4.25,8,Standard_D4s_v3
0,161.158504,915667,5,1,1,1,0,0,1,1,0,1,4,5,1,4,0,4.31,8,Standard_D4s_v3
1,330.082964,2068124,5,2,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,330.082964,2068124,5,2,3,0,0,0,0,0,0,0,1,5,0,4,0,4.31,8,Standard_D4s_v3
0,330.082964,2068124,5,2,2,0,1,0,0,0,0,0,2,5,0,4,0,4.34,8,Standard_D4s_v3
0,330.082964,2068124,5,2,5,0,0,0,0,0,0,0,3,5,0,4,0,4.45,8,Standard_D4s_v3
0,330.082964,2068124,5,2,1,2,1,0,1,1,1,0,4,5,1,4,0,4.89,16,Standard_D4s_v3
1,801.761326,6452431,25,2,0,0,0,0,0,0,0,0,0,3,0,0,5,7.5,8,Standard_D4s_v3
0,801.761326,6452431,25,2,8,0,1,0,0,0,0,1,1,3,0,4,0,5.34,16,Standard_D4s_v3
0,801.761326,6452431,25,2,2,1,0,0,1,1,1,0,2,3,1,4,0,6.77,32,Standard_D4s_v3
1,106.218207,907526,16,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,106.218207,907526,16,1,3,0,0,0,0,0,1,0,1,5,0,3,0,4.15,8,Standard_D4s_v3
0,106.218207,907526,16,1,4,0,0,0,0,0,0,0,2,5,0,2,0,4.13,8,Standard_D4s_v3
0,106.218207,907526,16,1,2,0,0,1,0,0,0,0,3,5,0,4,0,4.19,8,Standard_D4s_v3
0,106.218207,907526,16,1,4,0,1,0,0,0,0,0,4,5,1,2,0,4.14,8,Standard_D4s_v3
1,1469.886826,7559412,6,2,0,0,0,0,0,0,0,0,0,3,0,0,6,9.0,8,Standard_D4s_v3
0,1469.886826,7559412,6,2,3,0,0,0,0,0,0,0,1,3,0,4,0,5.61,16,Standard_D4s_v3
0,1469.886826,7559412,6,2,4,0,1,0,0,0,1,0,2,3,1,4,0,5.58,16,Standard_D4s_v3
1,5.079721,34864,19,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,5.079721,34864,19,0,3,0,0,0,0,0,0,0,1,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.079721,34864,19,0,4,0,1,0,0,0,0,0,2,5,0,0,0,4.01,8,Standard_D4s_v3
0,5.079721,34864,19,0,1,0,0,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,5.079721,34864,19,0,0,2,1,0,1,1,0,0,4,5,1,1,0,4.01,8,Standard_D4s_v3
1,52.969895,430078,13,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,52.969895,430078,13,1,5,0,0,0,0,0,1,0,1,2,1,2,0,4.08,8,Standard_D4s_v3
1,0.667563,6570,17,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,0.667563,6570,17,0,5,0,0,0,0,0,0,1,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.667563,6570,17,0,1,0,0,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,0.667563,6570,17,0,5,0,0,0,0,0,0,1,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,23.339725,276323,25,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,23.339725,276323,25,1,2,0,0,0,0,0,0,0,1,3,0,1,0,4.03,8,Standard_D4s_v3
0,23.339725,276323,25,1,4,0,0,0,0,0,0,0,2,3,1,1,0,4.03,8,Standard_D4s_v3
1,1253.170524,8800874,9,2,0,0,0,0,0,0,0,0,0,5,0,0,5,7.5,8,Standard_D4s_v3
0,1253.170524,8800874,9,2,4,0,0,0,0,0,0,1,1,5,0,4,0,5.18,8,Standard_D4s_v3
0,1253.170524,8800874,9,2,5,0,0,0,0,0,0,0,2,5,0,4,0,5.19,8,Standard_D4s_v3
0,1253.170524,8800874,9,2,1,0,1,0,0,0,0,0,3,5,0,4,0,5.02,8,Standard_D4s_v3
0,1253.170524,8800874,9,2,1,0,1,0,0,0,0,0,4,5,1,4,0,5.26,8,Standard_D4s_v3
1,10329.089379,51797085,14,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,10329.089379,51797085,14,2,1,0,0,0,0,0,0,0,1,4,0,4,0,16.07,64,Standard_D4s_v3
0,10329.089379,51797085,14,2,6,0,1,0,0,0,0,1,2,4,0,4,0,20.29,128,Standard_D4s_v3
0,10329.089379,51797085,14,2,4,3,1,0,1,1,0,0,3,4,1,4,0,35.28,200,Standard_D4s_v3
1,31.39039,256003,16,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,31.39039,256003,16,1,2,1,0,0,1,1,0,0,1,2,1,2,0,4.07,8,Standard_D4s_v3
1,355.260428,1796869,7,2,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,355.260428,1796869,7,2,8,0,0,0,0,0,0,0,1,3,0,4,0,4.38,8,Standard_D4s_v3
0,355.260428,1796869,7,2,0,2,0,0,1,1,0,0,2,3,1,4,0,4.75,8,Standard_D4s_v3
1,5.758665,40534,24,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,5.758665,40534,24,0,3,0,1,0,0,0,0,0,1,4,0,1,0,4.01,8,Standard_D4s_v3
0,5.758665,40534,24,0,2,0,1,0,0,0,0,0,2,4,0,1,0,4.01,8,Standard_D4s_v3
0,5.758665,40534,24,0,3,0,1,0,0,0,0,0,3,4,1,1,0,4.01,8,Standard_D4s_v3
1,1.032516,14580,20,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,1.032516,14580,20,0,1,0,1,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,1.032516,14580,20,0,3,1,0,1,1,1,0,0,2,3,1,1,0,4.0,8,Standard_D4s_v3
1,68.534654,687905,24,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,68.534654,687905,24,1,3,0,0,0,0,0,0,0,1,5,0,2,0,4.11,8,Standard_D4s_v3
0,68.534654,687905,24,1,1,0,0,0,0,0,0,0,2,5,0,2,0,4.12,8,Standard_D4s_v3
0,68.534654,687905,24,1,2,0,0,0,0,0,0,0,3,5,0,2,0,4.13,8,Standard_D4s_v3
0,68.534654,687905,24,1,2,0,1,0,0,0,0,1,4,5,1,3,0,4.1,8,Standard_D4s_v3
1,21.302971,154024,24,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,21.302971,154024,24,1,7,0,1,0,0,0,0,0,1,4,0,1,0,4.03,8,Standard_D4s_v3
0,21.302971,154024,24,1,3,0,1,0,0,0,0,0,2,4,0,1,0,4.02,8,Standard_D4s_v3
0,21.302971,154024,24,1,4,0,1,0,0,0,0,0,3,4,1,1,0,4.03,8,Standard_D4s_v3
1,98.549858,831951,16,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,98.549858,831951,16,1,3,0,0,1,0,0,0,0,1,2,1,4,0,4.21,8,Standard_D4s_v3
1,2.056809,34383,15,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,2.056809,34383,15,0,3,0,0,0,0,0,0,0,1,3,0,1,0,4.0,8,Standard_D4s_v3
0,2.056809,34383,15,0,2,1,0,0,1,1,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,13537.725056,108580033,28,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,13537.725056,108580033,28,2,2,2,1,0,1,1,0,1,1,2,1,4,0,44.05,200,Standard_DS4_v2
1,97.899295,723777,23,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,97.899295,723777,23,1,6,0,0,0,0,0,0,0,1,4,0,3,0,4.18,8,Standard_D4s_v3
0,97.899295,723777,23,1,3,0,0,0,0,0,0,0,2,4,0,2,0,4.18,8,Standard_D4s_v3
0,97.899295,723777,23,1,1,0,0,0,0,0,0,0,3,4,1,2,0,4.17,8,Standard_D4s_v3
1,120.256922,885418,8,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,120.256922,885418,8,1,0,0,0,0,0,0,0,0,1,3,0,2,0,4.17,8,Standard_D4s_v3
0,120.256922,885418,8,1,3,0,1,0,0,0,1,0,2,3,1,3,0,4.21,8,Standard_D4s_v3
1,0.972441,6696,25,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,0.972441,6696,25,0,3,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,0.972441,6696,25,0,2,0,1,0,0,0,0,0,2,3,1,0,0,4.0,8,Standard_D4s_v3
1,13155.733213,86900582,8,2,0,0,0,0,0,0,0,0,0,6,0,0,8,12.0,8,Standard_D4s_v3
0,13155.733213,86900582,8,2,4,0,0,0,0,0,0,1,1,6,0,4,0,30.82,200,Standard_D4s_v3
0,13155.733213,86900582,8,2,1,0,0,0,0,0,0,0,2,6,0,4,0,27.25,200,Standard_D4s_v3
0,13155.733213,86900582,8,2,3,0,0,0,0,0,0,1,3,6,0,4,0,26.92,128,Standard_D4s_v3
0,13155.733213,86900582,8,2,3,0,1,0,0,0,0,0,4,6,0,4,0,27.78,200,Standard_D4s_v3
0,13155.733213,86900582,8,2,5,3,1,0,1,1,0,0,5,6,1,4,0,64.0,200,Standard_D8s_v3
1,3.585179,36892,21,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,3.585179,36892,21,0,3,0,0,0,0,0,0,0,1,3,0,0,0,4.0,8,Standard_D4s_v3
0,3.585179,36892,21,0,2,2,0,0,1,1,0,0,2,3,1,1,0,4.01,8,Standard_D4s_v3
1,65.903736,636725,12,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,65.903736,636725,12,1,3,0,1,0,0,0,0,0,1,2,1,2,0,4.08,8,Standard_D4s_v3
1,33.414937,377735,18,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,33.414937,377735,18,1,4,0,0,0,0,0,1,0,1,5,0,2,0,4.04,8,Standard_D4s_v3
0,33.414937,377735,18,1,2,0,1,0,0,0,0,0,2,5,0,1,0,4.04,8,Standard_D4s_v3
0,33.414937,377735,18,1,6,0,1,0,0,0,0,0,3,5,0,1,0,4.04,8,Standard_D4s_v3
0,33.414937,377735,18,1,2,0,0,0,0,0,0,0,4,5,1,1,0,4.03,8,Standard_D4s_v3
1,79.337155,597626,18,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,79.337155,597626,18,1,4,0,0,0,0,0,0,0,1,3,0,2,0,4.09,8,Standard_D4s_v3
0,79.337155,597626,18,1,6,0,1,0,0,0,0,0,2,3,1,2,0,4.12,8,Standard_D4s_v3
1,57.944061,511357,12,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,57.944061,511357,12,1,4,0,0,0,0,0,0,1,1,3,0,2,0,4.08,8,Standard_D4s_v3
0,57.944061,511357,12,1,2,0,0,0,0,0,0,0,2,3,1,1,0,4.06,8,Standard_D4s_v3
1,14351.703624,99979827,5,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,14351.703624,99979827,5,2,1,0,1,0,0,0,0,1,1,3,0,4,0,20.06,200,Standard_D4s_v3
0,14351.703624,99979827,5,2,2,2,0,0,1,1,0,0,2,3,1,4,0,33.15,200,Standard_D4s_v3
1,621.156585,4689386,9,2,0,0,0,0,0,0,0,0,0,3,0,0,3,4.5,8,Standard_D4s_v3
0,621.156585,4689386,9,2,0,0,1,0,0,0,0,0,1,3,0,4,0,4.57,8,Standard_D4s_v3
0,621.156585,4689386,9,2,4,2,0,0,1,1,0,0,2,3,1,4,0,5.46,16,Standard_D4s_v3
1,0.243538,2085,9,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,0.243538,2085,9,0,3,0,1,1,0,0,0,0,1,5,0,1,0,4.0,8,Standard_D4s_v3
0,0.243538,2085,9,0,1,0,0,0,0,0,0,0,2,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.243538,2085,9,0,4,0,1,0,0,0,0,0,3,5,0,0,0,4.0,8,Standard_D4s_v3
0,0.243538,2085,9,0,1,0,0,0,0,0,0,0,4,5,1,0,0,4.0,8,Standard_D4s_v3
1,20.408507,160092,15,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,20.408507,160092,15,1,4,0,1,0,0,0,0,0,1,4,0,1,0,4.02,8,Standard_D4s_v3
0,20.408507,160092,15,1,3,0,0,0,0,0,0,0,2,4,0,1,0,4.03,8,Standard_D4s_v3
0,20.408507,160092,15,1,1,0,0,0,0,0,0,0,3,4,1,1,0,4.02,8,Standard_D4s_v3
1,756.279737,4581216,14,2,0,0,0,0,0,0,0,0,0,4,0,0,3,4.5,8,Standard_D4s_v3
0,756.279737,4581216,14,2,4,0,0,0,0,0,0,0,1,4,0,4,0,4.85,8,Standard_D4s_v3
0,756.279737,4581216,14,2,2,0,1,0,0,0,0,0,2,4,0,4,0,4.74,8,Standard_D4s_v3
0,756.279737,4581216,14,2,3,0,0,0,0,0,0,0,3,4,1,4,0,4.81,8,Standard_D4s_v3
1,522.06144,4009479,20,2,0,0,0,0,0,0,0,0,0,2,0,0,3,4.5,8,Standard_D4s_v3
0,522.06144,4009479,20,2,1,2,0,0,1,1,0,1,1,2,1,4,0,4.99,8,Standard_D4s_v3
1,1.457846,8405,20,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,1.457846,8405,20,0,1,0,0,0,0,0,0,0,1,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.457846,8405,20,0,3,0,1,0,0,0,0,0,2,4,0,0,0,4.0,8,Standard_D4s_v3
0,1.457846,8405,20,0,0,0,1,0,0,0,0,0,3,4,1,0,0,4.0,8,Standard_D4s_v3
1,3.865203,36436,9,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,3.865203,36436,9,0,3,0,1,0,0,0,0,0,1,2,1,0,0,4.01,8,Standard_D4s_v3
1,136.566157,974053,27,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3.0,8,Standard_D4s_v3
0,136.566157,974053,27,1,3,0,0,0,0,0,1,0,1,3,0,4,0,4.21,8,Standard_D4s_v3
0,136.566157,974053,27,1,2,0,1,0,0,0,0,0,2,3,1,2,0,4.14,8,Standard_D4s_v3
1,821.802204,5602554,19,2,0,0,0,0,0,0,0,0,0,4,0,0,3,4.5,8,Standard_D4s_v3
0,821.802204,5602554,19,2,5,0,0,0,0,0,0,0,1,4,0,4,0,5.2,8,Standard_D4s_v3
0,821.802204,5602554,19,2,2,0,0,0,0,0,1,0,2,4,0,4,0,5.06,8,Standard_D4s_v3
0,821.802204,5602554,19,2,1,0,1,0,0,0,0,0,3,4,1,4,0,5.17,8,Standard_D4s_v3
1,1259.21859,20900636,12,2,0,0,0,0,0,0,0,0,0,4,0,0,7,10.5,8,Standard_D4s_v3
0,1259.21859,20900636,12,2,0,0,0,0,0,0,0,0,1,4,0,4,0,6.23,16,Standard_D4s_v3
0,1259.21859,20900636,12,2,6,0,1,1,0,0,1,0,2,4,0,4,0,8.54,64,Standard_D4s_v3
0,1259.21859,20900636,12,2,1,0,1,0,0,0,0,0,3,4,1,4,0,6.11,16,Standard_D4s_v3
1,4.14447,40440,16,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,4.14447,40440,16,0,5,0,0,0,0,0,0,0,1,4,0,1,0,4.01,8,Standard_D4s_v3
0,4.14447,40440,16,0,5,0,0,0,0,0,0,0,2,4,0,1,0,4.01,8,Standard_D4s_v3
0,4.14447,40440,16,0,4,0,0,0,0,0,0,1,3,4,1,1,0,4.01,8,Standard_D4s_v3
1,64.093616,627139,21,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,64.093616,627139,21,1,4,0,0,0,0,0,0,0,1,4,0,2,0,4.05,8,Standard_D4s_v3
0,64.093616,627139,21,1,0,0,0,0,0,0,0,0,2,4,0,1,0,4.05,8,Standard_D4s_v3
0,64.093616,627139,21,1,7,2,1,0,1,1,0,0,3,4,1,4,0,4.19,8,Standard_D4s_v3
1,457.798761,3171219,19,2,0,0,0,0,0,0,0,0,0,6,0,0,2,3.0,8,Standard_D4s_v3
0,457.798761,3171219,19,2,2,0,0,0,0,0,0,0,1,6,0,4,0,4.52,8,Standard_D4s_v3
0,457.798761,3171219,19,2,5,0,1,0,0,0,0,0,2,6,0,4,0,4.58,8,Standard_D4s_v3
0,457.798761,3171219,19,2,2,0,0,0,0,0,0,0,3,6,0,4,0,4.5,8,Standard_D4s_v3
0,457.798761,3171219,19,2,0,0,0,0,0,0,0,0,4,6,0,4,0,4.43,8,Standard_D4s_v3
0,457.798761,3171219,19,2,5,2,0,0,1,1,1,0,5,6,1,4,0,5.49,16,Standard_D4s_v3
1,18.277356,140371,14,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,18.277356,140371,14,1,1,0,0,0,0,0,0,0,1,5,0,1,0,4.04,8,Standard_D4s_v3
0,18.277356,140371,14,1,1,0,0,0,0,0,0,0,2,5,0,1,0,4.03,8,Standard_D4s_v3
0,18.277356,140371,14,1,3,0,0,0,0,0,0,1,3,5,0,1,0,4.03,8,Standard_D4s_v3
0,18.277356,140371,14,1,1,0,1,0,0,0,0,0,4,5,1,1,0,4.04,8,Standard_D4s_v3
1,0.143809,720,28,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,0.143809,720,28,0,1,1,0,0,1,1,0,0,1,2,1,1,0,4.0,8,Standard_D4s_v3
1,15155.384238,113004307,8,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,15155.384238,113004307,8,2,3,0,1,1,0,0,0,0,1,4,0,4,0,26.19,200,Standard_D4s_v3
0,15155.384238,113004307,8,2,7,0,0,0,0,0,1,0,2,4,0,4,0,32.11,200,Standard_D4s_v3
0,15155.384238,113004307,8,2,5,1,1,0,1,1,0,0,3,4,1,4,0,36.04,200,Standard_D4s_v3
1,1294.83218,9338626,27,2,0,0,0,0,0,0,0,0,0,2,0,0,8,12.0,8,Standard_D4s_v3
0,1294.83218,9338626,27,2,1,2,1,0,1,1,0,0,1,2,1,4,0,7.89,32,Standard_D4s_v3
1,1929.666663,14390280,23,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,1929.666663,14390280,23,2,2,0,1,0,0,0,0,0,1,3,0,4,0,7.85,32,Standard_D4s_v3
0,1929.666663,14390280,23,2,5,0,0,0,0,0,0,1,2,3,1,4,0,7.71,32,Standard_D4s_v3
1,15010.309894,96433170,20,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,15010.309894,96433170,20,2,1,0,0,0,0,0,0,0,1,4,0,4,0,16.96,128,Standard_D4s_v3
0,15010.309894,96433170,20,2,4,0,1,0,0,0,0,0,2,4,0,4,0,24.15,200,Standard_D4s_v3
0,15010.309894,96433170,20,2,2,0,1,0,0,0,0,0,3,4,1,4,0,20.59,128,Standard_D4s_v3
1,124.433523,748967,18,1,0,0,0,0,0,0,0,0,0,2,0,0,2,3.0,8,Standard_D4s_v3
0,124.433523,748967,18,1,5,0,1,0,0,0,0,0,1,2,1,3,0,4.29,8,Standard_D4s_v3
1,4126.383816,57329692,24,2,0,0,0,0,0,0,0,0,0,3,0,0,8,12.0,8,Standard_D4s_v3
0,4126.383816,57329692,24,2,4,0,0,0,0,0,1,0,1,3,0,4,0,10.85,64,Standard_D4s_v3
0,4126.383816,57329692,24,2,3,0,0,0,0,0,0,0,2,3,1,4,0,7.75,32,Standard_D4s_v3
1,5950.016455,58886199,6,2,0,0,0,0,0,0,0,0,0,5,0,0,8,12.0,8,Standard_D4s_v3
0,5950.016455,58886199,6,2,1,0,1,0,0,0,0,0,1,5,0,4,0,12.34,64,Standard_D4s_v3
0,5950.016455,58886199,6,2,2,0,0,1,0,0,0,0,2,5,0,4,0,14.99,128,Standard_D4s_v3
0,5950.016455,58886199,6,2,2,0,1,0,0,0,0,0,3,5,0,4,0,10.8,64,Standard_D4s_v3
0,5950.016455,58886199,6,2,4,0,1,0,0,0,0,0,4,5,1,4,0,10.76,64,Standard_D4s_v3
1,147.28339,928483,24,1,0,0,0,0,0,0,0,0,0,4,0,0,2,3.0,8,Standard_D4s_v3
0,147.28339,928483,24,1,2,0,1,0,0,0,0,0,1,4,0,2,0,4.17,8,Standard_D4s_v3
0,147.28339,928483,24,1,2,0,0,0,0,0,0,0,2,4,0,2,0,4.18,8,Standard_D4s_v3
0,147.28339,928483,24,1,4,3,1,0,1,1,0,0,3,4,1,4,0,4.36,8,Standard_D4s_v3
1,60.840408,658728,15,1,0,0,0,0,0,0,0,0,0,5,0,0,2,3.0,8,Standard_D4s_v3
0,60.840408,658728,15,1,2,0,0,0,0,0,0,0,1,5,0,1,0,4.06,8,Standard_D4s_v3
0,60.840408,658728,15,1,0,0,1,0,0,0,0,0,2,5,0,1,0,4.04,8,Standard_D4s_v3
0,60.840408,658728,15,1,1,0,0,0,0,0,0,0,3,5,0,1,0,4.06,8,Standard_D4s_v3
0,60.840408,658728,15,1,4,0,0,0,0,0,0,0,4,5,1,2,0,4.08,8,Standard_D4s_v3
1,2011.282651,15531239,23,2,0,0,0,0,0,0,0,0,0,4,0,0,8,12.0,8,Standard_D4s_v3
0,2011.282651,15531239,23,2,5,0,0,0,0,0,0,0,1,4,0,4,0,7.11,32,Standard_D4s_v3
0,2011.282651,15531239,23,2,3,0,0,0,0,0,0,0,2,4,0,4,0,5.78,16,Standard_D4s_v3
